,1st_flr_sf,2nd_flr_sf,3ssn_porch,alley,bedroom_abvgr,bldg_type,bsmt_cond,bsmt_exposure,bsmt_full_bath,bsmt_half_bath,bsmt_qual,bsmt_unf_sf,bsmtfin_sf_1,bsmtfin_sf_2,bsmtfin_type_1,bsmtfin_type_2,central_air,condition_1,condition_2,electrical,enclosed_porch,exter_cond,exter_qual,exterior_1st,exterior_2nd,fence,fireplace_qu,fireplaces,foundation,full_bath,functional,garage_area,garage_cars,garage_cond,garage_finish,garage_qual,garage_type,garage_yr_blt,gr_liv_area,half_bath,heating,heating_qc,house_style,id,kitchen_abvgr,kitchen_qual,land_contour,land_slope,lot_area,lot_config,lot_frontage,lot_shape,low_qual_fin_sf,ms_subclass,mas_vnr_area,mas_vnr_type,misc_feature,misc_val,mo_sold,neighborhood,open_porch_sf,overall_cond,overall_qual,pid,paved_drive,pool_area,pool_qc,roof_matl,roof_style,sale_type,saleprice,screen_porch,street,totrms_abvgrd,total_bsmt_sf,utilities,wood_deck_sf,year_built,year_remod/add,yr_sold,neighborhood_rank,bsmt_num,fireplace,exter_num,baths,yr_remod_or_built,garage_space,sqft_above,overall_qual_gr_liv_area,1st_flr_and_total_bsmt_sqft,1st_flr_gr_liv_area_total_bsmt_sqft,deck_or_porch,condition_rank,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM
1654,1022,0,0,None,2,1Fam,3,No,1.0,0.0,3,310.0,247.0,465.0,ALQ,Rec,N,2,2,SBrkr,226,3,3,MetalSd,Stucco,None,0,0,BrkTil,1,2,280.0,1.0,3,Unf,3,Detchd,1956.0,1022,0,GasW,3,1Story,723,1,3,Lvl,Gtl,7200,Inside,60.0,Reg,0,30,0.0,None,None,0,6,OldTown,30,4,5,902402150,Y,0,1,CompShg,Hip,WD ,85000,0,Pave,4,1022.0,AllPub,0,1910,2006,2009,4,9,0,9,2.0,3831460,280.0,1044484,5110,1044484.0,1067462648.0,0,4,0,0,0,0,0,1
1655,2136,0,0,None,4,1Fam,2,No,0.0,0.0,3,1380.0,756.0,0.0,LwQ,Unf,N,2,2,FuseA,0,3,3,Wd Sdng,Wd Sdng,MnPrv,0,0,CBlock,2,4,528.0,2.0,3,Unf,3,Detchd,1951.0,2136,0,GasA,3,1Story,2562,1,3,Lvl,Gtl,10680,Inside,89.0,Reg,0,20,44.0,BrkFace,None,0,10,NAmes,30,3,5,534477030,Y,0,1,CompShg,Hip,WD ,137900,0,Pave,7,2136.0,AllPub,0,1951,1951,2006,12,6,0,9,2.0,3806401,1056.0,4562496,10680,4562496.0,9745491456.0,0,4,0,0,0,0,1,0
1656,926,678,0,None,3,1Fam,3,Gd,0.0,0.0,4,75.0,851.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,3,VinylSd,VinylSd,None,0,0,PConc,2,7,472.0,2.0,3,Fin,3,Attchd,1998.0,1604,1,GasA,5,2Story,995,1,3,Lvl,Gtl,9535,Inside,59.0,IR1,0,60,0.0,None,None,0,5,Gilbert,82,5,6,527106140,Y,0,1,CompShg,Gable,WD ,195500,0,Pave,7,926.0,AllPub,100,1998,1998,2008,16,12,0,9,2.5,3992004,944.0,1485304,9624,857476.0,1375391504.0,0,4,0,0,0,0,1,0
1657,841,806,0,None,4,1Fam,3,No,1.0,0.0,4,806.0,0.0,0.0,Unf,Unf,N,2,2,FuseF,136,3,3,Wd Sdng,Wd Sdng,None,0,0,PConc,1,7,216.0,1.0,3,Unf,3,Detchd,1920.0,1647,1,GasA,3,2Story,287,1,2,Bnk,Gtl,6858,Corner,66.0,Reg,0,70,0.0,None,None,0,5,SWISU,66,4,6,909100110,Y,0,1,CompShg,Gable,WD ,128000,0,Pave,6,806.0,AllPub,0,1915,1950,2010,7,12,0,9,2.5,3734250,216.0,1385127,9882,677846.0,1116412362.0,0,4,0,0,0,0,1,0
1658,864,0,0,None,3,1Fam,3,No,1.0,0.0,3,100.0,764.0,0.0,ALQ,Unf,Y,1,2,SBrkr,0,4,3,Wd Sdng,Wd Sdng,None,3,1,CBlock,1,7,420.0,1.0,3,Unf,3,Detchd,1962.0,864,0,GasA,5,1Story,1152,1,4,Lvl,Gtl,8100,Inside,75.0,Reg,0,20,0.0,None,None,0,7,Sawyer,0,8,5,532354150,Y,0,1,CompShg,Gable,WD ,135000,0,Pave,5,864.0,AllPub,132,1961,2007,2008,9,9,3,12,2.0,3935727,420.0,746496,4320,746496.0,644972544.0,0,2,0,0,0,0,1,0
1659,1076,0,0,None,3,1Fam,3,Av,0.0,0.0,3,782.0,294.0,0.0,ALQ,Unf,Y,2,2,SBrkr,0,3,3,HdBoard,HdBoard,MnPrv,2,1,CBlock,1,7,576.0,2.0,3,Unf,3,Detchd,1985.0,1076,1,GasA,3,1Story,1449,1,3,Lvl,Gtl,9216,Inside,68.0,IR1,0,20,176.0,BrkFace,None,0,9,CollgCr,0,6,5,907202190,Y,0,1,CompShg,Gable,WD ,143195,0,Pave,5,1076.0,AllPub,0,1975,1975,2008,19,9,2,9,1.5,3900625,1152.0,1157776,5380,1157776.0,1245766976.0,0,4,0,0,0,0,1,0
1660,779,0,0,None,2,1Fam,3,No,0.0,0.0,3,742.0,0.0,0.0,Unf,Unf,Y,1,1,FuseA,0,3,3,VinylSd,VinylSd,None,0,0,BrkTil,1,7,308.0,1.0,3,Unf,3,Detchd,1988.0,935,0,GasA,3,1Story,1330,1,3,Lvl,Gtl,9100,Inside,50.0,Reg,156,40,0.0,None,Shed,600,8,BrkSide,0,6,5,903204095,P,0,1,CompShg,Gable,WD ,79500,0,Pave,4,742.0,AllPub,0,1930,1960,2008,5,9,0,9,1.0,3782800,308.0,728365,4675,578018.0,540446830.0,0,1,0,0,0,0,0,1
1661,835,828,0,None,3,1Fam,3,Av,0.0,0.0,4,835.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,0,0,PConc,2,7,478.0,2.0,3,RFn,3,Attchd,2003.0,1663,1,GasA,5,2Story,1134,1,4,Lvl,Gtl,12774,FR2,67.0,Reg,0,60,95.0,BrkFace,None,0,7,SawyerW,68,5,7,531373060,Y,0,1,CompShg,Gable,WD ,192500,0,Pave,8,835.0,AllPub,168,2003,2004,2008,14,12,0,12,2.5,4014012,956.0,1388605,11641,697225.0,1159485175.0,0,4,0,0,0,0,1,0
1662,768,560,0,None,3,1Fam,3,No,0.0,0.0,3,384.0,384.0,0.0,BLQ,Unf,Y,2,2,FuseA,0,5,3,Wd Sdng,Wd Sdng,MnPrv,0,0,CBlock,1,7,308.0,1.0,3,Unf,3,Detchd,1950.0,1328,1,GasA,3,1.5Fin,706,1,3,Lvl,Gtl,6000,Inside,50.0,Reg,0,50,0.0,None,None,0,3,OldTown,12,7,5,902201110,Y,0,1,CompShg,Gable,WD ,129500,0,Pave,6,768.0,AllPub,0,1950,1970,2009,4,9,0,15,1.5,3841500,308.0,1019904,6640,589824.0,783286272.0,0,4,0,0,0,0,0,1
1663,806,766,0,None,3,1Fam,3,No,0.0,0.0,4,806.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,3,MetalSd,MetalSd,None,3,1,PConc,2,7,373.0,2.0,3,Fin,3,BuiltIn,1995.0,1572,1,GasA,4,2Story,1617,1,3,Lvl,Gtl,10364,Inside,68.0,IR1,0,60,0.0,None,None,0,5,Gilbert,40,5,6,527107040,Y,0,1,CompShg,Gable,WD ,168000,0,Pave,7,806.0,AllPub,0,1995,1996,2007,16,12,3,9,2.5,3982020,746.0,1267032,9432,649636.0,1021227792.0,0,4,0,0,0,0,1,0
1664,874,468,0,None,2,1Fam,3,No,0.0,0.0,3,475.0,264.0,0.0,LwQ,Unf,Y,2,2,SBrkr,0,3,3,Wd Sdng,Wd Sdng,None,4,1,CBlock,2,7,240.0,1.0,3,Unf,3,Detchd,1939.0,1342,0,GasA,5,1.5Fin,1339,2,3,Lvl,Gtl,6000,Inside,50.0,Reg,0,50,0.0,None,None,0,4,BrkSide,0,5,6,903228060,Y,0,1,CompShg,Gable,WD ,105000,0,Pave,7,739.0,AllPub,0,1939,1950,2008,5,9,4,9,2.0,3781050,240.0,1172908,8052,645886.0,866779012.0,0,4,0,0,0,0,0,1
1665,981,0,0,None,3,1Fam,3,No,1.0,0.0,3,664.0,282.0,35.0,ALQ,LwQ,Y,2,2,SBrkr,40,3,3,Plywood,Plywood,None,0,0,CBlock,1,7,576.0,2.0,3,Unf,3,Detchd,1979.0,981,1,GasA,3,1Story,1664,1,3,Lvl,Gtl,10530,Corner,68.0,IR1,0,20,0.0,None,None,0,3,NAmes,312,5,6,527402150,Y,0,1,CompShg,Hip,WD ,143250,0,Pave,5,981.0,AllPub,0,1971,1971,2007,12,9,0,9,2.5,3884841,1152.0,962361,5886,962361.0,944076141.0,0,4,0,0,0,0,1,0
1666,1099,0,0,None,3,1Fam,3,No,0.0,0.0,4,1099.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,3,VinylSd,VinylSd,None,0,0,PConc,1,7,352.0,1.0,3,Unf,3,Attchd,1999.0,1099,1,GasA,5,1Story,1433,1,4,Lvl,Gtl,9525,Inside,75.0,Reg,0,20,0.0,None,None,0,6,CollgCr,0,6,5,907135020,Y,0,1,CompShg,Gable,WD ,144000,0,Pave,6,1099.0,AllPub,278,1995,2006,2008,19,12,0,9,1.5,4001970,352.0,1207801,5495,1207801.0,1327373299.0,0,4,0,0,0,0,1,0
1667,1222,888,0,None,3,1Fam,3,No,1.0,0.0,4,253.0,695.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,2,2,PConc,2,7,463.0,2.0,3,RFn,3,Attchd,1994.0,2110,1,GasA,5,2Story,75,1,4,Lvl,Gtl,8880,Inside,68.0,IR1,0,60,0.0,None,None,0,5,SawyerW,130,5,7,531380080,Y,0,1,CompShg,Gable,WD ,205000,0,Pave,8,948.0,AllPub,0,1994,2002,2010,14,12,4,12,3.5,3991988,926.0,2578420,14770,1158456.0,2444342160.0,0,4,0,0,0,0,1,0
1668,1026,0,0,None,2,1Fam,3,Av,1.0,0.0,4,46.0,924.0,0.0,ALQ,Unf,Y,2,2,SBrkr,0,3,3,Plywood,Plywood,None,1,1,CBlock,1,7,528.0,2.0,3,Unf,3,Attchd,1974.0,1026,0,GasA,3,SFoyer,2255,1,3,Lvl,Gtl,8410,Corner,82.0,IR1,0,85,0.0,None,None,0,4,Mitchel,0,6,6,914478100,Y,0,1,CompShg,Gable,WD ,143000,0,Pave,5,970.0,AllPub,193,1974,1974,2007,13,12,1,9,2.0,3896676,1056.0,1052676,6156,995220.0,1021095720.0,0,4,0,0,0,0,1,0
1669,1419,0,0,None,2,TwnhsE,3,Av,1.0,0.0,5,455.0,964.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,3,1,PConc,1,7,588.0,2.0,3,Fin,3,Attchd,2001.0,1419,1,GasA,5,1Story,1170,1,5,Lvl,Gtl,4385,Inside,42.0,IR1,0,120,0.0,None,None,0,9,Somerst,58,5,9,533215040,Y,0,1,CompShg,Gable,WD ,290000,0,Pave,5,1419.0,AllPub,155,2001,2001,2008,22,15,3,12,2.5,4004001,1176.0,2013561,12771,2013561.0,2857243059.0,0,4,0,1,0,0,0,0
1670,2364,0,0,None,2,1Fam,3,Gd,1.0,0.0,5,142.0,2188.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,5,VinylSd,VinylSd,None,4,2,PConc,2,7,820.0,3.0,3,Fin,3,Attchd,2009.0,2364,1,GasA,5,1Story,45,1,5,Lvl,Gtl,12919,Inside,100.0,IR1,0,20,760.0,Stone,None,0,3,NridgHt,67,5,9,528150070,Y,0,1,CompShg,Hip,New,611657,0,Pave,11,2330.0,AllPub,0,2009,2010,2010,27,15,8,15,3.5,4038090,2460.0,5588496,21276,5508120.0,13021195680.0,0,4,0,0,0,0,1,0
1671,1040,0,0,None,3,1Fam,3,No,1.0,0.0,4,308.0,732.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,4,3,VinylSd,VinylSd,GdPrv,0,0,PConc,1,7,576.0,2.0,3,Unf,3,Detchd,2000.0,1040,0,GasA,4,1Story,836,1,4,Low,Mod,12464,Corner,82.0,IR2,0,20,0.0,None,None,0,11,CollgCr,0,5,5,907126010,Y,0,1,CompShg,Gable,WD ,152000,0,Pave,6,1040.0,AllPub,168,1996,1996,2009,19,12,0,12,2.0,3984016,1152.0,1081600,5200,1081600.0,1124864000.0,0,4,0,0,0,0,1,0
1672,1280,0,0,None,2,TwnhsE,3,No,0.0,0.0,4,1017.0,263.0,0.0,ALQ,Unf,Y,2,2,SBrkr,0,3,4,HdBoard,HdBoard,None,0,0,PConc,2,7,506.0,2.0,3,RFn,3,Attchd,1992.0,1280,0,GasA,5,1Story,8,1,4,HLS,Gtl,5005,Inside,43.0,IR1,0,120,0.0,None,None,0,1,StoneBr,82,5,8,527145080,Y,0,1,CompShg,Gable,WD ,191500,144,Pave,5,1280.0,AllPub,0,1992,1992,2010,28,12,0,12,2.0,3968064,1012.0,1638400,10240,1638400.0,2097152000.0,0,4,0,0,0,0,1,0
1673,1143,1330,0,None,4,1Fam,3,Av,0.0,0.0,5,1143.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,4,1,PConc,2,7,852.0,3.0,3,RFn,3,BuiltIn,2004.0,2473,1,GasA,5,2Story,1704,1,4,Lvl,Gtl,9591,Inside,76.0,Reg,0,60,344.0,BrkFace,None,0,10,NridgHt,151,5,8,528120150,Y,0,1,CompShg,Gable,WD ,317000,0,Pave,9,1143.0,AllPub,192,2004,2005,2007,27,15,4,12,2.5,4018020,2556.0,2826639,19784,1306449.0,3230848377.0,0,4,0,0,0,0,1,0
1674,798,504,0,None,2,1Fam,3,No,0.0,0.0,3,422.0,258.0,0.0,ALQ,Unf,Y,2,2,FuseA,0,3,3,Wd Sdng,Wd Sdng,MnPrv,4,2,BrkTil,1,7,224.0,1.0,3,Unf,3,Attchd,1940.0,1302,1,GasA,5,1.5Fin,2068,1,4,Lvl,Gtl,6960,Inside,70.0,Reg,0,50,0.0,None,None,0,7,Sawyer,0,8,7,905226080,Y,0,1,CompShg,Gable,WD ,165250,126,Pave,6,680.0,AllPub,0,1940,1998,2007,9,9,8,9,1.5,3876120,224.0,1038996,9114,542640.0,706517280.0,0,4,0,0,0,0,1,0
1675,1092,0,0,None,3,1Fam,3,No,0.0,0.0,3,483.0,609.0,0.0,Rec,Unf,Y,2,2,SBrkr,0,3,3,HdBoard,HdBoard,MnPrv,0,0,CBlock,1,7,264.0,1.0,3,Unf,3,Attchd,1966.0,1092,0,GasA,3,1Story,1488,1,3,Lvl,Gtl,9825,Inside,75.0,Reg,0,20,0.0,None,None,0,4,Edwards,0,5,5,908102140,Y,0,1,CompShg,Hip,COD,123000,161,Pave,6,1092.0,AllPub,259,1966,1966,2008,6,9,0,9,1.0,3865156,264.0,1192464,5460,1192464.0,1302170688.0,0,4,0,0,0,0,1,0
1676,1188,0,0,None,1,1Fam,4,Gd,1.0,0.0,3,212.0,776.0,0.0,GLQ,Unf,Y,3,2,FuseA,231,3,3,HdBoard,HdBoard,None,3,1,CBlock,1,7,621.0,2.0,3,Unf,3,Attchd,1956.0,1188,0,GasA,3,1Story,1391,1,3,Lvl,Gtl,14175,Inside,88.0,Reg,0,20,0.0,None,None,0,6,Sawyer,89,8,6,905201110,Y,0,1,CompShg,Gable,WD ,185000,0,Pave,4,988.0,AllPub,102,1956,1956,2008,9,12,3,9,2.0,3825936,1242.0,1411344,7128,1173744.0,1394407872.0,0,6,0,0,0,0,1,0
1677,1045,0,0,None,3,1Fam,3,No,1.0,0.0,3,236.0,809.0,0.0,LwQ,Unf,Y,1,2,SBrkr,0,3,3,Wd Sdng,Wd Sdng,None,0,0,CBlock,1,7,528.0,2.0,3,Unf,3,Detchd,1962.0,1045,0,GasA,4,1Story,2633,1,3,Lvl,Gtl,7400,Corner,74.0,Reg,0,20,0.0,None,None,0,3,NAmes,0,6,7,535478070,Y,0,1,CompShg,Gable,WD ,120000,0,Pave,6,1045.0,AllPub,0,1962,1962,2006,12,9,0,9,2.0,3849444,1056.0,1092025,7315,1092025.0,1141166125.0,0,2,0,0,0,0,1,0
1678,1093,0,0,None,3,1Fam,3,No,1.0,0.0,3,301.0,792.0,0.0,ALQ,Unf,Y,2,2,SBrkr,0,3,3,HdBoard,HdBoard,MnPrv,2,1,CBlock,2,7,484.0,2.0,3,RFn,3,Attchd,1966.0,1093,0,GasA,4,1Story,1872,1,3,Lvl,Gtl,10738,Corner,88.0,IR1,0,20,0.0,None,Shed,400,11,NWAmes,0,7,6,534176140,Y,0,1,CompShg,Hip,WD ,158500,0,Pave,6,1093.0,AllPub,224,1966,1966,2007,17,9,2,9,3.0,3865156,968.0,1194649,6558,1194649.0,1305751357.0,0,4,0,0,0,0,1,0
1679,798,842,0,None,3,1Fam,3,No,0.0,0.0,4,798.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,0,0,PConc,2,7,520.0,2.0,3,RFn,3,Attchd,2004.0,1640,1,GasA,5,2Story,1138,1,4,Lvl,Gtl,8366,Inside,65.0,IR1,0,60,0.0,None,None,0,12,SawyerW,45,5,6,531376010,Y,0,1,CompShg,Gable,WD ,173000,0,Pave,6,798.0,AllPub,138,2004,2004,2008,14,12,0,12,2.5,4016016,1040.0,1308720,9840,636804.0,1044358560.0,0,4,0,0,0,0,1,0
1680,1224,0,0,None,2,Duplex,0,None,0.0,0.0,0,0.0,0.0,0.0,None,None,Y,2,2,SBrkr,0,3,3,HdBoard,HdBoard,None,0,0,Slab,2,7,462.0,2.0,3,Unf,3,CarPort,1962.0,1224,0,GasA,3,1Story,1899,2,3,Lvl,Gtl,9842,FR2,70.0,Reg,0,90,0.0,None,None,0,3,NAmes,0,5,4,534429030,Y,0,1,CompShg,Gable,WD ,101800,0,Pave,6,0.0,AllPub,0,1962,1962,2007,12,0,0,9,2.0,3849444,924.0,1498176,4896,0.0,0.0,0,4,0,0,0,0,1,0
1681,575,560,0,None,3,1Fam,4,No,1.0,0.0,4,0.0,350.0,210.0,ALQ,BLQ,Y,1,2,SBrkr,0,4,4,Wd Sdng,Wd Sdng,MnPrv,0,0,PConc,1,7,576.0,2.0,3,RFn,3,Detchd,1971.0,1135,0,GasA,5,2Story,915,1,4,Lvl,Gtl,7200,Inside,60.0,Reg,0,70,0.0,None,None,0,4,SWISU,0,9,7,909252020,Y,0,1,CompShg,Gable,WD ,155000,0,Pave,6,560.0,AllPub,256,1936,2007,2009,7,16,0,16,2.0,3885552,1152.0,652625,7945,322000.0,365470000.0,0,2,0,0,0,0,1,0
1682,1078,0,0,Grvl,3,1Fam,3,No,0.0,0.0,3,1054.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,3,MetalSd,MetalSd,GdWo,0,0,BrkTil,1,7,264.0,1.0,3,Unf,3,Detchd,1987.0,1078,0,GasA,5,1Story,660,1,5,Lvl,Gtl,10230,Inside,60.0,Reg,0,30,0.0,None,None,0,12,OldTown,0,7,5,535378120,N,0,1,CompShg,Gable,WD ,125000,112,Pave,6,1054.0,AllPub,0,1925,1950,2009,4,9,0,9,1.0,3753750,264.0,1162084,5390,1136212.0,1224836536.0,0,4,0,0,0,0,1,0
1683,968,0,0,None,2,1Fam,0,None,0.0,0.0,0,0.0,0.0,0.0,None,None,Y,2,2,SBrkr,0,3,3,MetalSd,MetalSd,None,0,0,CBlock,1,7,331.0,1.0,3,Unf,2,Attchd,1956.0,968,0,GasA,4,1Story,2004,1,3,Lvl,Gtl,8626,Inside,52.0,Reg,0,20,1.0,None,None,0,5,OldTown,0,6,4,902427140,Y,0,1,CompShg,Gable,WD ,104500,0,Pave,5,0.0,AllPub,0,1956,1956,2007,4,0,0,9,1.0,3825936,331.0,937024,3872,0.0,0.0,0,4,0,0,0,0,0,1
1684,1462,762,0,None,4,1Fam,3,No,1.0,0.0,5,292.0,1170.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,4,1,PConc,2,7,738.0,3.0,3,Fin,3,Attchd,2004.0,2224,1,GasA,5,2Story,443,1,5,Lvl,Gtl,8834,Inside,74.0,Reg,0,60,216.0,Stone,None,0,6,NridgHt,0,5,9,528142040,Y,0,1,CompShg,Hip,WD ,350000,0,Pave,10,1462.0,AllPub,184,2004,2005,2009,27,15,4,12,3.5,4018020,2214.0,3251488,20016,2137444.0,4753675456.0,0,4,0,0,0,0,1,0
1685,1040,0,0,None,2,Duplex,0,None,0.0,0.0,0,0.0,0.0,0.0,None,None,N,2,2,FuseF,0,3,3,Stucco,Stone,None,0,0,CBlock,2,7,400.0,2.0,3,Unf,3,Detchd,1949.0,1040,0,GasA,4,1Story,2627,2,3,Lvl,Gtl,8544,Inside,60.0,Reg,0,90,0.0,None,None,0,7,NAmes,0,4,3,535454060,Y,0,1,CompShg,Gable,WD ,93500,0,Pave,6,0.0,AllPub,0,1950,1950,2006,12,0,0,9,2.0,3802500,800.0,1081600,3120,0.0,0.0,0,4,0,0,0,0,1,0
1686,882,908,0,None,3,1Fam,3,No,1.0,0.0,4,240.0,633.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,0,0,PConc,2,7,588.0,2.0,3,RFn,3,Attchd,1999.0,1790,1,GasA,5,2Story,1438,1,4,Lvl,Gtl,9179,Inside,68.0,IR1,0,60,158.0,BrkFace,None,0,6,CollgCr,88,5,7,907181140,Y,0,1,CompShg,Gable,WD ,193000,0,Pave,7,873.0,AllPub,0,1999,1999,2008,19,12,0,12,3.5,3996001,1176.0,1578780,12530,769986.0,1378274940.0,0,4,0,0,0,0,1,0
1687,1423,748,0,None,3,1Fam,3,No,0.0,0.0,5,588.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,3,MetalSd,MetalSd,None,4,1,BrkTil,2,6,672.0,2.0,3,Fin,3,Detchd,1993.0,2555,0,GasA,2,2.5Fin,1525,1,3,Bnk,Mod,11526,Inside,79.0,IR1,384,70,0.0,None,None,0,9,Crawfor,0,7,6,909251090,Y,0,1,CompShg,Gable,WD ,191000,0,Pave,11,588.0,AllPub,431,1922,1994,2008,20,15,4,9,2.0,3832468,1344.0,3635765,15330,836724.0,2137829820.0,0,4,0,0,0,0,1,0
1688,813,0,0,None,2,1Fam,3,No,0.0,0.0,3,813.0,0.0,0.0,Unf,Unf,Y,2,2,FuseA,0,3,3,Wd Sdng,Wd Sdng,None,0,0,BrkTil,1,7,270.0,1.0,2,Unf,2,Detchd,1932.0,813,0,GasA,5,1Story,2644,1,4,Lvl,Gtl,5684,Inside,70.0,Reg,0,30,0.0,None,None,0,6,OldTown,113,8,6,902109010,N,0,1,CompShg,Hip,WD ,110000,0,Pave,5,813.0,AllPub,0,1930,2005,2006,4,9,0,9,1.0,3869650,270.0,660969,4878,660969.0,537367797.0,0,4,0,0,0,0,0,1
1689,1299,573,0,None,3,1Fam,3,Av,1.0,0.0,4,309.0,990.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,3,1,PConc,2,7,531.0,2.0,3,RFn,3,BuiltIn,2001.0,1872,1,GasA,5,2Story,866,1,5,Lvl,Gtl,11885,Inside,68.0,Reg,0,60,108.0,BrkFace,None,0,11,CollgCr,122,5,8,907252220,Y,0,1,CompShg,Gable,WD ,261500,0,Pave,7,1299.0,AllPub,160,2001,2001,2009,19,12,3,12,3.5,4004001,1062.0,2431728,14976,1687401.0,3158814672.0,0,4,0,0,0,0,1,0
1690,1050,0,0,None,2,1Fam,3,No,0.0,0.0,3,546.0,504.0,0.0,Rec,Unf,Y,2,2,SBrkr,0,3,3,MetalSd,MetalSd,None,0,0,CBlock,1,7,338.0,1.0,3,Unf,3,Attchd,1956.0,1050,0,GasA,4,1Story,620,1,3,Lvl,Gtl,9600,Inside,80.0,Reg,0,20,0.0,None,None,0,6,NAmes,0,6,5,534476320,Y,0,1,CompShg,Hip,WD ,128900,0,Pave,5,1050.0,AllPub,0,1956,1956,2009,12,9,0,9,1.0,3825936,338.0,1102500,5250,1102500.0,1157625000.0,0,4,0,0,0,0,1,0
1691,1933,1567,0,None,4,1Fam,3,Gd,1.0,0.0,5,48.0,292.0,1393.0,Rec,GLQ,Y,2,2,SBrkr,0,4,4,MetalSd,MetalSd,None,3,1,PConc,3,7,959.0,3.0,3,RFn,3,Attchd,1993.0,3500,1,GasA,5,2Story,2451,1,5,Lvl,Gtl,17242,Inside,114.0,IR1,0,60,738.0,BrkFace,None,0,5,NoRidge,86,5,9,528360050,Y,0,1,CompShg,Hip,WD ,584500,210,Pave,11,1733.0,AllPub,870,1993,1994,2006,26,15,3,16,4.5,3974042,2877.0,6765500,31500,3349889.0,11724611500.0,0,4,0,0,0,0,1,0
1692,948,0,0,None,3,1Fam,3,No,0.0,0.0,3,372.0,492.0,0.0,ALQ,Unf,Y,2,2,SBrkr,0,3,3,Wd Sdng,Wd Sdng,None,0,0,PConc,1,7,248.0,1.0,3,Unf,3,Attchd,1954.0,948,0,GasA,5,1Story,2186,1,3,Bnk,Gtl,10215,Inside,75.0,Reg,0,20,132.0,BrkFace,None,0,2,Edwards,0,5,4,908225240,Y,0,1,CompShg,Hip,WD ,111000,0,Pave,5,864.0,AllPub,0,1954,1954,2007,6,9,0,9,1.0,3818116,248.0,898704,3792,819072.0,776480256.0,0,4,0,0,0,0,1,0
1693,960,356,0,None,4,1Fam,3,No,0.0,0.0,2,750.0,0.0,0.0,Unf,Unf,Y,1,2,SBrkr,0,3,3,HdBoard,HdBoard,None,0,0,PConc,1,7,576.0,2.0,3,Unf,3,Detchd,1965.0,1316,0,GasA,3,1.5Fin,2025,1,3,Lvl,Gtl,8550,Inside,60.0,Reg,0,50,0.0,None,None,0,10,BrkSide,0,5,5,903425270,Y,0,1,CompShg,Gable,ConLw,90000,0,Pave,7,750.0,AllPub,0,1926,1950,2007,5,6,0,9,1.0,3755700,1152.0,1263360,6580,720000.0,947520000.0,0,2,0,0,0,0,1,0
1694,1465,915,0,None,3,1Fam,3,No,0.0,0.0,4,111.0,187.0,723.0,LwQ,Rec,Y,2,2,SBrkr,0,4,3,Plywood,Plywood,None,1,1,CBlock,2,1,596.0,2.0,3,Unf,3,CarPort,1965.0,2380,1,GasA,3,2Story,1916,1,3,Lvl,Gtl,18450,Inside,68.0,IR1,0,60,113.0,BrkCmn,None,0,8,NAmes,265,5,6,535126180,Y,0,1,Tar&Grv,Flat,WD ,129000,0,Pave,7,1021.0,AllPub,0,1965,1979,2007,12,12,1,12,2.5,3888735,1192.0,3486700,14280,1495765.0,3559920700.0,0,4,0,0,0,0,1,0
1695,1640,0,216,None,3,1Fam,3,No,1.0,0.0,3,568.0,728.0,0.0,BLQ,Unf,Y,3,2,SBrkr,0,3,4,HdBoard,HdBoard,None,4,1,CBlock,1,7,924.0,2.0,3,Unf,3,Detchd,1993.0,1640,0,GasA,5,1Story,1542,1,4,Low,Gtl,14778,CulDSac,68.0,IR1,0,20,72.0,BrkFace,None,0,11,Crawfor,0,7,6,909428190,Y,0,1,CompShg,Hip,WD ,224000,0,Pave,7,1296.0,AllPub,108,1954,2006,2008,20,9,4,12,2.0,3919724,1848.0,2689600,9840,2125440.0,3485721600.0,0,6,0,0,0,0,1,0
