,1st_flr_sf,2nd_flr_sf,3ssn_porch,alley,bedroom_abvgr,bldg_type,bsmt_cond,bsmt_exposure,bsmt_full_bath,bsmt_half_bath,bsmt_qual,bsmt_unf_sf,bsmtfin_sf_1,bsmtfin_sf_2,bsmtfin_type_1,bsmtfin_type_2,central_air,condition_1,condition_2,electrical,enclosed_porch,exter_cond,exter_qual,exterior_1st,exterior_2nd,fence,fireplace_qu,fireplaces,foundation,full_bath,functional,garage_area,garage_cars,garage_cond,garage_finish,garage_qual,garage_type,garage_yr_blt,gr_liv_area,half_bath,heating,heating_qc,house_style,id,kitchen_abvgr,kitchen_qual,land_contour,land_slope,lot_area,lot_config,lot_frontage,lot_shape,low_qual_fin_sf,ms_subclass,ms_zoning,mas_vnr_area,mas_vnr_type,misc_feature,misc_val,mo_sold,neighborhood,open_porch_sf,overall_cond,overall_qual,pid,paved_drive,pool_area,pool_qc,roof_matl,roof_style,sale_type,saleprice,screen_porch,street,totrms_abvgrd,total_bsmt_sf,utilities,wood_deck_sf,year_built,year_remod/add,yr_sold,neighborhood_rank
1513,948,0,0,None,3,1Fam,3,No,0.0,0.0,3,948.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,3,Plywood,Plywood,None,0,0,PConc,1,7,300.0,1.0,3,Unf,3,Attchd,1968.0,948,0,GasA,3,1Story,2057,1,3,Lvl,Gtl,8978,Corner,68.0,IR1,0,20,RL,0.0,None,None,0,5,Sawyer,0,5,5,905104170,Y,0,1,CompShg,Gable,WD ,108000,0,Pave,6,948.0,AllPub,147,1968,1968,2007,9
1514,864,0,0,None,2,1Fam,3,No,0.0,0.0,3,0.0,864.0,0.0,BLQ,Unf,Y,2,2,SBrkr,0,3,3,Wd Sdng,Plywood,None,0,0,CBlock,1,7,440.0,1.0,3,Unf,3,Attchd,1961.0,864,0,GasA,3,1Story,558,1,3,Lvl,Gtl,9079,Inside,68.0,IR1,0,20,RL,0.0,None,None,0,7,Sawyer,0,5,5,532354230,Y,0,1,CompShg,Gable,WD ,122000,0,Pave,5,864.0,AllPub,158,1961,1961,2009,9
1515,880,680,0,None,2,Twnhs,3,Mn,1.0,0.0,4,33.0,397.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,0,0,PConc,2,7,450.0,1.0,3,Fin,4,Basment,1980.0,1700,1,GasA,3,1.5Fin,2731,1,4,HLS,Gtl,1700,Inside,68.0,Reg,140,150,RL,0.0,None,None,0,4,ClearCr,36,5,7,905351045,Y,0,1,CompShg,Gable,WD ,148400,200,Pave,7,430.0,AllPub,188,1980,1981,2006,21
1516,1276,0,0,None,3,1Fam,2,No,0.0,0.0,3,1276.0,0.0,0.0,Unf,Unf,Y,2,2,FuseA,0,2,3,BrkComm,Brk Cmn,None,0,0,CBlock,1,4,350.0,1.0,3,Unf,3,Attchd,1958.0,1276,0,GasA,3,1Story,791,1,3,Lvl,Gtl,9571,Inside,68.0,Reg,0,20,RL,0.0,None,None,0,6,Edwards,0,3,5,905451340,Y,0,1,CompShg,Gable,COD,60000,0,Pave,5,1276.0,AllPub,0,1958,1958,2009,6
1517,1626,0,0,None,3,1Fam,3,No,1.0,0.0,4,331.0,1271.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,HdBoard,HdBoard,None,3,1,PConc,2,7,534.0,2.0,3,RFn,3,Attchd,1994.0,1626,1,GasA,5,1Story,1421,1,4,Lvl,Gtl,9938,Inside,80.0,Reg,0,20,RL,251.0,BrkFace,None,0,4,SawyerW,40,5,7,906223110,Y,0,1,CompShg,Gable,WD ,226500,0,Pave,7,1602.0,AllPub,424,1994,1994,2008,14
1518,480,0,0,None,1,1Fam,3,Av,1.0,0.0,3,430.0,50.0,0.0,BLQ,Unf,N,2,2,FuseA,0,3,3,AsbShng,AsbShng,None,0,0,CBlock,0,7,308.0,1.0,3,Unf,3,Detchd,1958.0,480,0,GasA,3,1Story,2881,1,3,Lvl,Gtl,9000,Inside,50.0,Reg,0,20,C (all),0.0,None,None,0,10,IDOTRR,0,3,2,911175430,Y,0,1,CompShg,Gable,WD ,35311,0,Pave,4,480.0,AllPub,0,1949,1950,2006,2
1519,1012,0,0,None,4,Duplex,3,Gd,0.0,2.0,4,0.0,976.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,3,Plywood,Wd Shng,None,0,0,CBlock,2,7,0.0,0.0,0,None,0,None,0.0,1012,0,GasA,3,SFoyer,2820,0,3,Lvl,Gtl,7840,CulDSac,38.0,IR1,0,90,RL,355.0,BrkFace,None,0,10,Edwards,0,5,6,908103310,Y,0,1,Tar&Grv,Flat,WD ,127500,0,Pave,4,976.0,AllPub,0,1975,1975,2006,6
1520,889,0,0,None,3,1Fam,3,No,0.0,0.0,3,217.0,647.0,0.0,ALQ,Unf,Y,2,2,SBrkr,0,3,3,HdBoard,Plywood,None,0,0,CBlock,1,7,484.0,2.0,3,Unf,3,Attchd,1984.0,889,0,GasA,3,1Story,1609,1,3,Lvl,Gtl,12395,Corner,74.0,Reg,0,20,RL,0.0,None,None,0,4,Mitchel,0,6,5,923426010,Y,0,1,CompShg,Gable,WD ,137500,0,Pave,6,864.0,AllPub,0,1984,1984,2008,13
1521,1117,0,0,None,3,1Fam,3,Av,1.0,0.0,3,541.0,368.0,120.0,ALQ,Rec,Y,2,2,SBrkr,0,3,3,Plywood,Plywood,None,2,1,CBlock,1,7,542.0,2.0,3,RFn,3,Attchd,1977.0,1117,0,GasA,3,SLvl,1495,1,3,Lvl,Gtl,9638,CulDSac,68.0,IR1,0,80,RL,0.0,None,None,0,11,Edwards,0,6,6,908151040,Y,0,1,CompShg,Hip,WD ,147000,0,Pave,6,1029.0,AllPub,292,1977,1977,2008,6
1522,1132,1320,0,None,4,1Fam,3,Av,0.0,0.0,5,1117.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,4,1,PConc,3,7,691.0,3.0,3,Fin,3,BuiltIn,2004.0,2452,1,GasA,5,2Story,2388,1,4,Lvl,Gtl,13418,Inside,108.0,Reg,0,60,RL,132.0,Stone,None,0,9,NridgHt,32,5,8,528118020,Y,0,1,CompShg,Gable,WD ,309000,0,Pave,9,1117.0,AllPub,113,2004,2005,2006,27
1523,2365,0,0,None,3,1Fam,3,No,1.0,0.0,4,581.0,803.0,419.0,GLQ,ALQ,Y,2,2,SBrkr,0,4,4,BrkFace,BrkFace,GdPrv,4,2,CBlock,2,6,551.0,2.0,3,Fin,3,Attchd,1971.0,2365,0,GasA,3,1Story,938,1,5,Bnk,Gtl,17597,Inside,68.0,Reg,0,20,RL,0.0,None,None,0,7,Crawfor,144,9,7,909475040,Y,0,1,CompShg,Hip,WD ,315000,0,Pave,7,1803.0,AllPub,200,1971,2009,2009,20
1524,912,0,0,None,2,1Fam,3,No,1.0,0.0,3,317.0,595.0,0.0,ALQ,Unf,Y,2,2,SBrkr,0,3,3,VinylSd,VinylSd,None,0,0,CBlock,1,7,576.0,2.0,3,Unf,3,Detchd,1992.0,912,0,GasA,5,1Story,1194,1,4,Lvl,Gtl,8872,Corner,72.0,Reg,0,20,RL,300.0,BrkFace,None,0,12,NAmes,240,8,5,534202130,Y,0,1,CompShg,Gable,WD ,147000,0,Pave,5,912.0,AllPub,0,1965,2008,2008,12
1525,1567,0,0,None,1,TwnhsE,4,Av,1.0,0.0,4,366.0,1154.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,4,1,PConc,2,7,648.0,3.0,3,Fin,3,Attchd,2006.0,1567,0,GasA,5,1Story,2429,1,5,Lvl,Gtl,3982,Inside,53.0,Reg,0,120,RL,0.0,None,None,0,10,Blmngtn,0,5,8,528228575,Y,0,1,CompShg,Hip,New,264561,0,Pave,7,1520.0,AllPub,312,2006,2006,2006,18
1526,1360,0,0,None,3,1Fam,3,No,0.0,0.0,3,0.0,384.0,0.0,ALQ,Unf,Y,2,2,SBrkr,0,3,3,MetalSd,MetalSd,MnPrv,3,1,CBlock,1,6,572.0,2.0,3,Unf,3,Detchd,1962.0,1360,0,GasA,3,SLvl,1937,1,3,Bnk,Mod,7134,Inside,60.0,Reg,0,80,RL,0.0,None,None,0,2,NAmes,50,5,5,535325280,Y,0,1,CompShg,Gable,WD ,130000,0,Pave,6,384.0,AllPub,0,1955,1955,2007,12
1527,769,756,0,None,3,Twnhs,3,No,0.0,0.0,4,320.0,436.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,MetalSd,MetalSd,None,3,1,PConc,2,7,440.0,2.0,3,Unf,3,Detchd,2000.0,1525,1,GasA,5,2Story,1847,1,4,Lvl,Gtl,2117,Inside,68.0,Reg,0,160,FV,456.0,BrkFace,None,0,6,Somerst,0,5,6,533221100,Y,0,1,CompShg,Gable,WD ,177000,0,Pave,5,756.0,AllPub,0,2000,2000,2007,22
1528,780,420,0,None,4,1Fam,3,No,0.0,0.0,4,780.0,0.0,0.0,Unf,Unf,Y,2,2,FuseA,96,3,3,Wd Sdng,Wd Sdng,None,0,0,CBlock,1,7,0.0,0.0,0,None,0,None,0.0,1200,0,GasA,4,1.5Fin,1550,1,3,Lvl,Gtl,8155,Inside,58.0,Reg,0,50,RM,0.0,None,None,0,7,IDOTRR,0,7,5,910203090,Y,0,1,CompShg,Gable,WD ,119000,0,Pave,7,780.0,AllPub,0,1930,1950,2008,2
1529,1073,0,0,None,2,1Fam,4,Mn,1.0,0.0,4,190.0,510.0,373.0,GLQ,LwQ,Y,2,2,SBrkr,0,3,3,VinylSd,VinylSd,None,0,0,PConc,2,7,246.0,1.0,3,Unf,3,Detchd,2004.0,1073,0,GasA,5,1Story,2705,1,3,Lvl,Gtl,5500,Inside,50.0,Reg,0,20,RL,0.0,None,None,0,5,SWISU,120,5,7,904302030,Y,0,1,CompShg,Shed,WD ,157000,0,Pave,4,1073.0,AllPub,0,2004,2004,2006,7
1530,1159,0,0,None,3,1Fam,3,No,0.0,0.0,3,378.0,673.0,0.0,BLQ,Unf,Y,2,2,SBrkr,0,3,3,Plywood,Plywood,None,2,1,CBlock,1,7,336.0,1.0,3,Unf,3,Attchd,1968.0,1159,1,GasA,3,1Story,2713,1,3,Lvl,Gtl,11553,Inside,68.0,IR1,0,20,RL,188.0,BrkFace,None,0,7,Sawyer,0,5,5,905106210,Y,0,1,CompShg,Hip,WD ,158000,0,Pave,7,1051.0,AllPub,466,1968,1968,2006,9
1531,1040,500,0,None,4,1Fam,3,No,1.0,0.0,3,1040.0,150.0,0.0,Rec,Unf,Y,2,2,SBrkr,0,3,3,MetalSd,MetalSd,None,0,0,PConc,1,7,352.0,1.0,3,Unf,3,Detchd,2002.0,1540,0,GasA,4,1.5Fin,1938,1,2,Lvl,Gtl,7150,Inside,55.0,Reg,0,50,RL,0.0,None,None,0,8,NAmes,0,4,4,535325320,Y,0,1,CompShg,Gable,WD ,115000,0,Pave,7,1190.0,AllPub,0,1955,1955,2007,12
1532,894,0,0,None,2,1Fam,3,No,1.0,0.0,4,405.0,138.0,351.0,LwQ,Rec,Y,2,2,SBrkr,0,3,3,Plywood,Plywood,None,0,0,CBlock,1,7,308.0,1.0,3,Unf,3,Detchd,1979.0,894,0,GasA,3,1Story,1819,1,3,Lvl,Gtl,6285,Inside,64.0,Reg,0,20,RL,0.0,None,None,0,3,Sawyer,0,5,5,532353120,Y,0,1,CompShg,Gable,WD ,120750,0,Pave,5,894.0,AllPub,192,1977,1977,2007,9
1533,814,860,0,None,3,1Fam,3,No,1.0,0.0,4,281.0,533.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,0,0,PConc,2,7,663.0,2.0,3,RFn,3,Attchd,2000.0,1674,1,GasA,5,2Story,23,1,4,Lvl,Gtl,7500,Inside,68.0,Reg,0,60,FV,0.0,None,None,0,1,Somerst,96,5,7,527368020,Y,0,1,CompShg,Gable,WD ,216000,0,Pave,7,814.0,AllPub,0,2000,2000,2010,22
1534,546,546,0,None,3,Twnhs,3,No,0.0,0.0,3,546.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,3,CemntBd,CmentBd,None,0,0,CBlock,1,7,286.0,1.0,3,Unf,3,Attchd,1970.0,1092,1,GasA,2,2Story,2289,1,3,Lvl,Gtl,2001,Inside,21.0,Reg,0,160,RM,80.0,BrkFace,None,0,1,MeadowV,0,5,4,923228250,Y,0,1,CompShg,Gable,WD ,75000,0,Pave,6,546.0,AllPub,0,1970,1970,2007,1
1535,1430,0,0,None,3,1Fam,3,Av,0.0,1.0,3,630.0,800.0,0.0,ALQ,Unf,Y,2,2,SBrkr,165,3,3,HdBoard,ImStucc,None,3,2,CBlock,2,7,484.0,2.0,3,Unf,3,Attchd,1974.0,1430,0,GasA,3,1Story,1156,1,3,Lvl,Gtl,19508,Inside,95.0,Reg,0,20,RL,144.0,BrkFace,None,0,7,Veenker,108,5,6,532477030,Y,0,1,CompShg,Gable,WD ,192000,0,Pave,6,1430.0,AllPub,117,1974,1974,2008,24
1536,1040,0,0,None,3,1Fam,4,Gd,1.0,0.0,3,166.0,794.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,3,HdBoard,HdBoard,GdPrv,2,1,CBlock,1,7,616.0,2.0,3,Unf,3,Detchd,1979.0,1040,0,GasA,2,SLvl,2717,1,3,Lvl,Gtl,7176,CulDSac,68.0,IR1,0,80,RL,200.0,BrkFace,None,0,7,Sawyer,0,6,6,905107300,Y,0,1,CompShg,Gable,WD ,160500,180,Pave,6,960.0,AllPub,131,1978,1978,2006,9
1537,1494,0,0,None,3,1Fam,3,Av,0.0,0.0,4,1494.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,4,1,PConc,2,7,840.0,3.0,3,RFn,3,Attchd,2006.0,1494,0,GasA,5,1Story,2101,1,4,Lvl,Gtl,10652,Inside,91.0,IR1,0,20,RL,306.0,Stone,None,0,8,CollgCr,33,5,7,906378170,Y,0,1,CompShg,Gable,New,279500,0,Pave,7,1494.0,AllPub,160,2006,2007,2007,19
1538,1075,0,0,None,3,1Fam,3,Av,1.0,0.0,4,197.0,784.0,0.0,ALQ,Unf,Y,1,2,SBrkr,0,3,3,HdBoard,Wd Sdng,MnPrv,0,0,CBlock,1,7,440.0,2.0,3,Unf,3,Detchd,1996.0,1075,0,GasA,3,SFoyer,1377,1,4,Lvl,Gtl,11235,Corner,68.0,Reg,0,85,RL,0.0,None,None,0,5,Sawyer,0,6,5,905100020,Y,0,1,CompShg,Gable,WD ,148000,64,Pave,6,981.0,AllPub,64,1963,1963,2008,9
1539,992,0,0,None,3,1Fam,3,No,1.0,0.0,3,234.0,758.0,0.0,ALQ,Unf,Y,2,2,SBrkr,0,2,3,HdBoard,HdBoard,MnPrv,0,0,CBlock,1,7,294.0,1.0,3,RFn,3,Attchd,1967.0,992,0,GasA,5,1Story,1381,1,4,Lvl,Gtl,10265,Inside,68.0,IR1,0,20,RL,0.0,None,Shed,600,7,Sawyer,0,7,5,905104110,Y,0,1,CompShg,Gable,WD ,145000,0,Pave,6,992.0,AllPub,204,1967,2005,2008,9
1540,1352,1168,0,None,5,1Fam,4,No,1.0,0.0,4,326.0,1012.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,4,4,MetalSd,MetalSd,None,3,1,PConc,2,7,796.0,3.0,3,RFn,3,Attchd,1993.0,2520,1,GasA,5,2Story,2502,1,4,Lvl,Gtl,14541,Corner,68.0,IR1,0,60,RL,0.0,None,None,0,11,NoRidge,55,7,8,533127080,Y,0,1,CompShg,Gable,WD ,310000,0,Pave,10,1338.0,AllPub,209,1993,1993,2006,26
1541,1146,0,0,None,3,1Fam,3,Av,0.0,1.0,3,503.0,580.0,0.0,ALQ,Unf,Y,2,2,SBrkr,0,3,3,HdBoard,HdBoard,None,4,1,CBlock,1,7,294.0,1.0,3,Unf,3,Attchd,1963.0,1146,0,GasA,3,SLvl,2609,1,3,Lvl,Gtl,10184,Inside,83.0,Reg,0,80,RL,379.0,BrkFace,None,0,6,NAmes,75,5,6,535402100,Y,0,1,CompShg,Gable,WD ,165000,0,Pave,6,1083.0,AllPub,345,1963,1963,2006,12
1542,1686,762,0,None,4,1Fam,4,No,1.0,0.0,4,88.0,1361.0,180.0,GLQ,Rec,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,3,1,PConc,2,7,711.0,3.0,3,RFn,3,Attchd,1994.0,2448,1,GasA,5,2Story,505,1,4,Lvl,Gtl,46589,CulDSac,52.0,IR2,0,60,RL,528.0,BrkFace,None,0,7,NoRidge,76,7,8,528390100,Y,0,1,CompShg,Hip,WD ,402000,0,Pave,8,1629.0,AllPub,517,1994,2005,2009,26
1543,1026,932,0,None,3,1Fam,3,No,0.0,0.0,4,1026.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,4,CemntBd,CmentBd,None,4,1,PConc,2,7,936.0,3.0,3,Fin,3,Attchd,2005.0,1958,1,GasA,5,2Story,1126,1,4,Lvl,Gtl,10625,Inside,85.0,Reg,0,60,FV,0.0,None,None,0,7,Somerst,210,5,7,528478040,Y,0,1,CompShg,Gable,WD ,250000,0,Pave,9,1026.0,AllPub,154,2005,2005,2008,22
1544,630,0,0,None,1,Twnhs,3,Av,1.0,0.0,4,108.0,522.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,3,CemntBd,CmentBd,None,0,0,CBlock,1,7,0.0,0.0,0,None,0,None,0.0,630,0,GasA,3,SFoyer,2914,1,3,Lvl,Gtl,1470,Inside,21.0,Reg,0,180,RM,0.0,None,None,0,4,MeadowV,0,6,4,923226180,Y,0,1,CompShg,Gable,WD ,73000,0,Pave,3,630.0,AllPub,0,1970,1970,2006,1
1545,896,896,0,None,4,Duplex,3,No,0.0,0.0,4,896.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,3,VinylSd,VinylSd,None,0,0,CBlock,2,7,0.0,0.0,0,None,0,None,0.0,1792,2,GasA,3,2Story,393,2,3,Lvl,Gtl,9000,FR2,60.0,Reg,0,90,RL,0.0,None,None,0,9,NAmes,45,5,5,527401160,Y,0,1,CompShg,Gable,WD ,136000,0,Pave,8,896.0,AllPub,32,1974,1974,2009,12
1546,1565,0,0,None,2,TwnhsE,3,No,1.0,0.0,5,1088.0,472.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,5,MetalSd,MetalSd,None,4,1,PConc,2,7,556.0,2.0,3,RFn,3,Attchd,2005.0,1565,0,GasA,5,1Story,2405,1,5,Lvl,Gtl,5911,Inside,48.0,Reg,0,120,RL,278.0,BrkFace,None,0,3,NridgHt,56,5,9,528180080,Y,0,1,CompShg,Hip,WD ,282500,0,Pave,6,1560.0,AllPub,196,2005,2005,2006,27
1547,1595,0,0,None,2,1Fam,3,None,0.0,0.0,4,1595.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,4,1,PConc,2,7,880.0,3.0,3,RFn,3,Attchd,2005.0,1595,0,GasA,5,1Story,67,1,4,Lvl,Gtl,8987,Inside,73.0,Reg,0,20,RL,226.0,BrkFace,None,0,5,Somerst,0,5,8,528445060,Y,0,1,CompShg,Gable,WD ,221500,0,Pave,6,1595.0,AllPub,144,2005,2006,2010,22
1548,1680,0,0,None,4,1Fam,3,No,0.0,0.0,4,1680.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,3,VinylSd,VinylSd,None,0,0,PConc,2,7,628.0,2.0,3,Unf,3,Attchd,1996.0,1680,0,GasA,4,1Story,2227,1,4,Lvl,Gtl,17871,Inside,68.0,IR2,0,20,RL,0.0,None,None,0,6,Crawfor,0,5,4,909452102,Y,0,1,CompShg,Gable,WD ,170000,0,Pave,7,1680.0,AllPub,152,1995,1996,2007,20
1549,1040,0,0,None,3,1Fam,2,No,1.0,0.0,3,108.0,872.0,60.0,BLQ,Rec,Y,2,2,SBrkr,156,3,2,HdBoard,HdBoard,MnPrv,1,1,CBlock,1,6,480.0,2.0,3,RFn,3,Attchd,1967.0,1040,0,GasA,4,1Story,669,1,3,Lvl,Gtl,11500,Inside,77.0,IR1,0,20,RL,0.0,None,None,0,5,NAmes,0,4,6,535402270,Y,0,1,CompShg,Gable,WD ,163000,0,Pave,6,1040.0,AllPub,0,1967,1967,2009,12
1550,1328,1203,0,None,4,1Fam,3,Av,0.0,0.0,4,1198.0,56.0,64.0,LwQ,ALQ,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,3,1,PConc,2,7,752.0,3.0,3,RFn,3,Attchd,1995.0,2531,1,GasA,5,2Story,1772,1,4,Lvl,Gtl,12257,Inside,65.0,IR1,0,60,RL,513.0,BrkFace,None,0,11,NoRidge,98,5,8,528364110,Y,0,1,CompShg,Gable,WD ,290000,0,Pave,9,1318.0,AllPub,222,1995,1995,2007,26
1551,1335,1203,0,None,4,1Fam,3,No,0.0,0.0,4,100.0,1225.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,4,4,VinylSd,VinylSd,None,3,1,PConc,2,7,933.0,3.0,3,RFn,3,Attchd,1996.0,2538,1,GasA,5,2Story,1775,1,4,Lvl,Gtl,9044,Inside,82.0,IR1,0,60,RL,526.0,BrkFace,None,0,5,NoRidge,92,5,8,528376010,Y,0,1,CompShg,Gable,WD ,330000,0,Pave,8,1325.0,AllPub,198,1996,1997,2007,26
1552,483,504,0,None,2,Twnhs,3,No,1.0,0.0,3,229.0,254.0,0.0,BLQ,Unf,Y,2,2,SBrkr,0,3,3,HdBoard,HdBoard,None,0,0,CBlock,1,7,264.0,1.0,3,Unf,3,Detchd,1973.0,987,1,GasA,3,2Story,403,1,3,Lvl,Gtl,1680,Inside,21.0,Reg,0,160,RM,504.0,BrkFace,None,0,7,BrDale,0,5,6,527450280,Y,0,1,CompShg,Gable,WD ,111000,0,Pave,5,483.0,AllPub,0,1973,1973,2009,3
1553,840,915,0,None,3,1Fam,3,Mn,1.0,0.0,4,201.0,639.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,3,VinylSd,VinylSd,None,3,1,PConc,2,7,530.0,2.0,3,RFn,3,Attchd,1999.0,1755,1,GasA,5,2Story,2792,1,3,Lvl,Gtl,9468,CulDSac,45.0,IR2,0,60,RL,148.0,BrkFace,None,0,8,CollgCr,73,5,6,907254050,Y,0,1,CompShg,Gable,WD ,214000,0,Pave,7,840.0,AllPub,176,1999,1999,2006,19
1554,1152,0,0,None,3,1Fam,3,No,0.0,0.0,3,456.0,500.0,196.0,Rec,LwQ,Y,2,2,SBrkr,0,3,3,MetalSd,MetalSd,None,0,0,CBlock,1,7,636.0,2.0,3,Unf,3,Detchd,1971.0,1152,1,GasA,3,1Story,1247,1,3,Lvl,Gtl,9373,Corner,102.0,IR1,0,20,RL,84.0,BrkFace,None,0,5,NAmes,0,6,5,535302130,Y,0,1,CompShg,Gable,WD ,137500,0,Pave,6,1152.0,AllPub,0,1953,1953,2008,12
1555,1016,868,0,None,3,1Fam,3,Mn,1.0,0.0,4,304.0,622.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,CemntBd,CmentBd,None,5,1,PConc,2,7,581.0,2.0,3,RFn,3,Attchd,2003.0,1884,1,GasA,5,2Story,384,1,5,Lvl,Gtl,7000,Inside,70.0,Reg,0,60,FV,0.0,None,None,0,6,Somerst,35,5,7,527364030,Y,0,1,CompShg,Gable,WD ,240900,0,Pave,7,926.0,AllPub,0,2003,2003,2009,22
1556,1061,862,0,None,3,1Fam,3,No,1.0,0.0,4,76.0,674.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,HdBoard,HdBoard,None,3,1,PConc,2,7,564.0,2.0,3,RFn,3,Attchd,1992.0,1923,1,GasA,5,2Story,91,1,4,Lvl,Gtl,10186,Inside,107.0,IR1,0,60,RL,0.0,None,None,0,6,NoRidge,39,5,7,533130020,Y,0,1,CompShg,Gable,WD ,190000,0,Pave,8,750.0,AllPub,240,1992,1992,2010,26
1557,1611,0,0,None,3,1Fam,3,Av,1.0,0.0,4,335.0,1234.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,0,0,PConc,2,7,1231.0,3.0,3,RFn,3,Attchd,2002.0,1611,0,GasA,5,1Story,863,1,4,Lvl,Gtl,11664,Corner,90.0,Reg,0,20,RL,0.0,None,None,0,9,CollgCr,93,5,7,907250070,Y,0,1,CompShg,Hip,WD ,250000,0,Pave,6,1569.0,AllPub,262,2002,2002,2009,19
1558,1437,0,0,None,3,1Fam,3,Gd,1.0,0.0,4,280.0,1157.0,0.0,ALQ,Unf,Y,2,2,SBrkr,0,4,4,Plywood,Plywood,None,2,1,CBlock,2,7,528.0,2.0,3,RFn,3,Attchd,1976.0,1437,0,GasA,3,1Story,1857,1,4,Lvl,Gtl,10768,Corner,90.0,IR1,0,20,RL,0.0,None,None,0,7,Veenker,21,8,5,533252130,Y,0,1,CompShg,Gable,WD ,218000,180,Pave,6,1437.0,AllPub,0,1976,2004,2007,24
1559,1091,984,0,None,3,1Fam,3,No,1.0,0.0,4,329.0,819.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,MetalSd,MetalSd,None,4,1,PConc,2,7,473.0,2.0,3,Unf,3,Attchd,1993.0,2075,1,GasA,5,2Story,1870,1,4,Lvl,Gtl,10530,Inside,78.0,Reg,0,60,RL,194.0,BrkFace,None,0,8,NWAmes,86,6,7,534151180,Y,0,1,CompShg,Gable,WD ,255000,0,Pave,8,1148.0,AllPub,235,1993,1993,2007,17
1560,1670,0,0,None,3,1Fam,3,No,0.0,0.0,4,1670.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,4,1,PConc,2,7,690.0,3.0,3,RFn,3,Attchd,2006.0,1670,0,GasA,5,1Story,2318,1,4,HLS,Gtl,14859,CulDSac,50.0,IR1,0,20,RL,27.0,BrkFace,None,0,8,Gilbert,60,5,7,527108020,Y,0,1,CompShg,Hip,New,240000,0,Pave,7,1670.0,AllPub,144,2006,2006,2006,16
1561,2140,0,0,None,3,1Fam,3,Av,0.0,0.0,4,2140.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,4,CemntBd,CmentBd,None,0,0,PConc,2,7,894.0,3.0,3,Fin,3,Attchd,2006.0,2140,1,GasA,5,1Story,2100,1,4,Lvl,Gtl,10481,Inside,93.0,IR1,0,20,RL,0.0,None,None,0,6,CollgCr,32,5,8,906378150,Y,0,1,CompShg,Hip,New,360000,0,Pave,8,2140.0,AllPub,136,2006,2007,2007,19
1562,1265,0,96,None,3,1Fam,3,Gd,0.0,1.0,3,586.0,633.0,0.0,ALQ,Unf,Y,2,2,SBrkr,0,4,3,BrkFace,BrkFace,MnPrv,4,1,PConc,2,7,502.0,2.0,3,RFn,3,Attchd,1965.0,1265,0,GasA,4,SLvl,1213,1,4,Lvl,Gtl,9350,Inside,85.0,Reg,0,80,RL,0.0,None,None,0,10,NAmes,92,8,5,534403080,Y,0,1,CompShg,Gable,WD ,179900,0,Pave,6,1219.0,AllPub,0,1965,1999,2008,12
1563,1636,971,0,None,3,1Fam,3,No,0.0,0.0,3,977.0,152.0,469.0,Rec,BLQ,Y,2,2,SBrkr,0,3,3,MetalSd,MetalSd,MnPrv,4,1,CBlock,3,3,0.0,0.0,0,None,0,None,0.0,3086,0,GasA,3,1.5Fin,2046,1,5,Bnk,Gtl,18030,Inside,138.0,IR1,479,50,RL,0.0,None,None,0,3,ClearCr,0,6,5,904101070,Y,0,1,CompShg,Gable,WD ,200500,0,Pave,12,1598.0,AllPub,122,1946,1994,2007,21
